UserID,total_courses,total_spending,avg_spending,diversity_score,preferred_category,preferred_level,avg_course_rating,user_age,user_gender,Cluster,Segment
U00353,14,918.31,65.59357142857142,10,5,0,3.3785714285714286,34,0,1,Explorer Learners
U00354,2,0.0,0.0,1,5,1,4.550000000000001,35,1,0,Casual Learners
U00355,1,0.0,0.0,1,4,0,4.45,15,0,2,Budget Learners
U00356,15,619.16,41.27733333333333,10,0,0,3.0913333333333335,21,0,1,Explorer Learners
U00357,15,2191.98,146.132,10,0,1,3.1853333333333333,15,0,1,Explorer Learners
U00358,1,0.0,0.0,1,10,2,3.45,19,1,0,Casual Learners
U00359,1,0.0,0.0,1,9,1,1.28,29,0,2,Budget Learners
U00360,1,0.0,0.0,1,3,2,3.6,32,1,0,Casual Learners
U00361,1,0.0,0.0,1,8,2,4.72,18,0,2,Budget Learners
U00362,13,1113.03,85.61769230769231,8,9,0,3.089230769230769,16,1,1,Explorer Learners
U00363,1,0.0,0.0,1,4,0,1.52,32,0,2,Budget Learners
U00364,1,0.0,0.0,1,10,1,4.68,34,1,0,Casual Learners
U00365,13,500.28000000000003,38.48307692307692,7,8,0,2.576923076923077,30,0,1,Explorer Learners
U00366,2,0.0,0.0,2,0,1,3.545,28,1,0,Casual Learners
U00367,1,0.0,0.0,1,11,0,2.67,21,1,0,Casual Learners
U00368,1,0.0,0.0,1,4,0,1.52,26,1,0,Casual Learners
U00369,4,0.0,0.0,4,1,0,2.665,19,1,0,Casual Learners
U00370,2,606.96,303.48,2,1,0,3.1950000000000003,17,1,3,Premium Specialists
U00371,1,0.0,0.0,1,3,2,3.02,17,0,2,Budget Learners
U00372,1,0.78,0.78,1,7,0,3.89,23,1,0,Casual Learners
U00373,1,0.0,0.0,1,1,0,2.0,26,0,2,Budget Learners
U00374,1,0.0,0.0,1,0,1,3.64,28,0,2,Budget Learners
U00375,1,326.02,326.02,1,1,2,2.69,34,0,3,Premium Specialists
U00376,1,0.0,0.0,1,4,1,4.51,29,1,0,Casual Learners
U00377,1,177.34,177.34,1,5,0,3.89,21,0,2,Budget Learners
U00378,2,0.0,0.0,2,1,0,3.63,21,0,2,Budget Learners
U00379,14,3054.37,218.1692857142857,8,8,1,3.4035714285714285,20,1,1,Explorer Learners
U00380,1,0.78,0.78,1,7,0,3.89,23,0,2,Budget Learners
U00381,1,0.0,0.0,1,4,0,4.45,32,1,0,Casual Learners
U00382,3,394.26,131.42,3,2,0,2.08,25,1,0,Casual Learners
U00383,15,1668.4,111.22666666666667,10,0,0,2.848,29,0,1,Explorer Learners
U00384,2,299.57,149.785,2,3,0,2.875,32,0,2,Budget Learners
U00385,1,0.0,0.0,1,7,2,1.73,20,1,0,Casual Learners
U00386,2,299.57,149.785,2,3,1,4.125,29,0,2,Budget Learners
U00387,1,0.78,0.78,1,7,0,3.89,29,0,2,Budget Learners
U00388,1,342.61,342.61,1,10,2,4.84,18,1,3,Premium Specialists
U00389,1,0.0,0.0,1,2,2,1.91,27,0,2,Budget Learners
U00390,3,0.0,0.0,2,11,1,3.1266666666666665,18,0,2,Budget Learners
U00391,1,0.0,0.0,1,2,2,3.93,19,0,2,Budget Learners
U00392,1,327.99,327.99,1,10,1,1.51,19,0,3,Premium Specialists
U00393,1,0.0,0.0,1,2,1,4.94,30,1,0,Casual Learners
U00394,11,38.67,3.5154545454545456,7,1,0,2.611818181818182,30,0,1,Explorer Learners
U00395,1,0.0,0.0,1,2,1,4.94,22,0,2,Budget Learners
U00396,2,0.0,0.0,2,6,2,2.915,30,1,0,Casual Learners
U00397,1,37.89,37.89,1,11,0,1.3,16,1,0,Casual Learners
U00398,3,117.68,39.22666666666667,3,2,0,3.313333333333333,27,0,2,Budget Learners
U00399,12,1648.36,137.36333333333332,8,0,0,3.0908333333333338,31,0,1,Explorer Learners
U00400,2,0.0,0.0,2,7,0,2.83,23,1,0,Casual Learners
U00401,2,0.0,0.0,2,3,1,2.95,21,0,2,Budget Learners
U00402,2,0.0,0.0,2,6,0,2.13,23,1,0,Casual Learners
U00403,1,0.0,0.0,1,6,2,4.1,34,0,2,Budget Learners
U00404,14,1617.6399999999999,115.54571428571428,10,6,0,3.105714285714286,21,0,1,Explorer Learners
U00405,2,689.3199999999999,344.65999999999997,1,10,0,3.035,24,1,3,Premium Specialists
U00406,15,1417.44,94.49600000000001,11,3,1,2.902,33,1,1,Explorer Learners
U00407,15,1611.98,107.46533333333333,10,0,2,3.3033333333333332,23,1,1,Explorer Learners
U00408,1,0.0,0.0,1,1,0,3.15,19,0,2,Budget Learners
U00409,2,0.0,0.0,2,6,0,2.85,35,1,0,Casual Learners
U00410,1,0.0,0.0,1,11,0,2.67,33,1,0,Casual Learners
U00411,12,789.6700000000001,65.80583333333334,8,8,0,3.2883333333333336,17,0,1,Explorer Learners
U00412,4,236.72000000000003,59.18000000000001,3,6,2,3.3175,24,0,2,Budget Learners
U00413,2,472.28,236.14,2,2,1,4.335,23,1,3,Premium Specialists
U00414,1,0.0,0.0,1,4,0,2.61,25,1,0,Casual Learners
U00415,13,804.99,61.92230769230769,7,6,0,3.1138461538461537,31,0,1,Explorer Learners
U00416,2,0.0,0.0,2,3,1,2.925,17,0,2,Budget Learners
U00417,2,0.0,0.0,2,0,1,2.92,32,0,2,Budget Learners
U00418,3,528.79,176.26333333333332,3,0,1,2.3266666666666667,23,0,3,Premium Specialists
U00419,1,0.78,0.78,1,7,0,3.89,21,0,2,Budget Learners
U00420,1,327.99,327.99,1,10,1,1.51,24,0,3,Premium Specialists
U00421,1,0.0,0.0,1,4,0,4.45,32,1,0,Casual Learners
U00422,3,285.05,95.01666666666667,3,1,1,2.8266666666666667,15,0,2,Budget Learners
U00423,12,1601.22,133.435,6,0,1,3.0866666666666664,27,0,1,Explorer Learners
U00424,11,1213.72,110.33818181818182,7,0,0,3.1900000000000004,35,1,1,Explorer Learners
U00425,1,490.9,490.9,1,0,1,4.55,19,1,3,Premium Specialists
U00426,4,472.28,118.07,3,9,1,3.6750000000000003,21,1,0,Casual Learners
U00427,16,1374.23,85.889375,9,0,1,3.033125,29,0,1,Explorer Learners
U00428,1,0.0,0.0,1,8,0,2.98,23,1,0,Casual Learners
U00429,1,0.0,0.0,1,6,2,4.1,23,0,2,Budget Learners
U00430,1,487.92,487.92,1,1,0,3.64,27,1,3,Premium Specialists
U00431,1,487.92,487.92,1,1,0,3.64,15,0,3,Premium Specialists
U00432,1,0.0,0.0,1,8,0,4.79,31,1,0,Casual Learners
U00433,1,276.37,276.37,1,4,0,2.72,32,0,3,Premium Specialists
U00434,1,177.34,177.34,1,5,0,3.89,22,1,0,Casual Learners
U00435,1,119.04,119.04,1,6,2,2.75,34,0,2,Budget Learners
U00436,1,490.9,490.9,1,0,1,4.55,20,0,3,Premium Specialists
U00437,3,0.0,0.0,3,3,1,3.6666666666666665,28,1,0,Casual Learners
U00438,14,633.26,45.23285714285714,10,2,0,3.3907142857142856,21,1,1,Explorer Learners
U00439,1,0.0,0.0,1,4,0,1.52,31,0,2,Budget Learners
U00440,1,0.0,0.0,1,11,0,2.67,20,0,2,Budget Learners
U00441,1,37.89,37.89,1,11,0,1.3,19,1,0,Casual Learners
U00442,1,285.05,285.05,1,1,1,1.96,21,0,3,Premium Specialists
U00443,2,978.8199999999999,489.40999999999997,2,0,0,4.095,21,0,3,Premium Specialists
U00444,13,1568.18,120.62923076923077,10,3,0,3.7700000000000005,15,0,1,Explorer Learners
U00445,1,285.05,285.05,1,1,1,1.96,31,0,3,Premium Specialists
U00446,2,53.86,26.93,2,6,1,2.895,19,0,2,Budget Learners
U00447,1,0.0,0.0,1,3,2,3.02,23,1,0,Casual Learners
U00448,3,0.0,0.0,2,2,2,3.8366666666666673,27,1,0,Casual Learners
U00449,14,1328.04,94.86,10,3,0,2.9135714285714287,33,0,1,Explorer Learners
U00450,12,1262.44,105.20333333333333,7,1,0,3.125,20,1,1,Explorer Learners
U00451,1,248.1,248.1,1,0,1,1.2,20,1,3,Premium Specialists
U00452,3,57.32,19.106666666666666,3,6,0,3.706666666666667,23,1,0,Casual Learners
U00453,1,490.9,490.9,1,0,1,4.55,20,1,3,Premium Specialists
U00454,4,758.12,189.53,3,10,1,3.4774999999999996,28,0,2,Budget Learners
U00455,3,0.0,0.0,3,0,1,3.24,19,1,0,Casual Learners
U00456,2,0.0,0.0,2,3,1,2.58,24,0,2,Budget Learners
U00457,2,37.89,18.945,2,8,0,3.045,34,0,2,Budget Learners
U00458,4,207.27,51.8175,4,0,0,3.0324999999999998,31,0,2,Budget Learners
U00459,1,0.0,0.0,1,10,2,3.45,22,1,0,Casual Learners
U00460,2,415.51,207.755,2,0,1,3.38,24,0,3,Premium Specialists
U00461,2,490.9,245.45,2,0,1,4.640000000000001,21,0,3,Premium Specialists
U00462,2,326.02,163.01,2,1,0,3.74,30,1,0,Casual Learners
U00463,1,0.0,0.0,1,10,2,3.45,18,0,2,Budget Learners
U00464,12,1024.06,85.33833333333332,7,4,1,2.8266666666666667,25,1,1,Explorer Learners
U00465,1,0.78,0.78,1,7,0,3.89,26,1,0,Casual Learners
U00466,2,212.39,106.195,2,5,0,3.9349999999999996,32,0,2,Budget Learners
U00467,1,0.0,0.0,1,2,0,2.38,34,1,0,Casual Learners
U00468,1,0.0,0.0,1,2,1,4.94,19,0,2,Budget Learners
U00469,2,0.0,0.0,2,7,0,1.9,20,0,2,Budget Learners
U00470,1,89.59,89.59,1,0,2,2.68,18,0,2,Budget Learners
U00471,1,0.0,0.0,1,5,1,4.44,31,0,2,Budget Learners
U00472,1,0.0,0.0,1,10,1,4.68,22,0,2,Budget Learners
U00473,3,342.61,114.20333333333333,3,7,1,3.0966666666666662,32,0,2,Budget Learners
U00474,1,57.32,57.32,1,11,0,4.74,31,1,0,Casual Learners
U00475,3,604.36,201.45333333333335,3,3,0,2.4166666666666665,24,1,3,Premium Specialists
U00476,2,276.37,138.185,2,4,0,2.1550000000000002,29,0,2,Budget Learners
U00477,1,37.89,37.89,1,11,0,1.3,19,1,0,Casual Learners
U00478,2,57.32,28.66,2,7,0,3.2350000000000003,30,1,0,Casual Learners
U00479,2,0.0,0.0,2,2,0,2.8499999999999996,33,1,0,Casual Learners
U00480,1,0.0,0.0,1,5,2,4.66,20,0,2,Budget Learners
U00481,1,326.02,326.02,1,1,2,2.69,32,0,3,Premium Specialists
U00482,1,0.0,0.0,1,5,2,4.66,33,0,2,Budget Learners
U00483,1,487.92,487.92,1,1,0,3.64,22,1,3,Premium Specialists
U00484,2,0.0,0.0,2,3,2,2.725,16,1,0,Casual Learners
U00485,1,0.0,0.0,1,10,1,4.68,29,0,2,Budget Learners
U00486,2,0.0,0.0,2,7,2,4.09,21,0,2,Budget Learners
U00487,2,0.0,0.0,1,3,1,3.335,15,0,2,Budget Learners
U00488,2,119.04,59.52,2,4,0,2.6799999999999997,20,1,0,Casual Learners
U00489,3,448.12,149.37333333333333,3,2,1,1.6500000000000001,18,1,3,Premium Specialists
U00490,1,0.0,0.0,1,1,0,3.15,33,1,0,Casual Learners
U00491,1,394.26,394.26,1,2,2,1.35,20,1,3,Premium Specialists
U00492,1,177.34,177.34,1,5,0,3.89,20,0,2,Budget Learners
U00493,1,0.0,0.0,1,10,2,3.45,30,1,0,Casual Learners
U00494,13,1007.0,77.46153846153847,10,0,0,3.180769230769231,26,1,1,Explorer Learners
U00495,2,285.05,142.525,2,1,1,3.235,35,0,2,Budget Learners
U00496,1,0.0,0.0,1,2,0,2.38,29,0,2,Budget Learners
U00497,3,0.0,0.0,2,11,1,3.0533333333333332,21,0,2,Budget Learners
U00498,3,0.0,0.0,3,5,2,4.073333333333333,20,0,2,Budget Learners
U00499,1,415.51,415.51,1,0,2,3.11,21,1,3,Premium Specialists
U00500,2,590.71,295.355,2,0,1,3.02,16,0,3,Premium Specialists
U00501,1,0.0,0.0,1,2,2,3.93,26,0,2,Budget Learners
U00502,2,0.78,0.39,2,7,0,3.87,22,0,2,Budget Learners
U00503,2,0.0,0.0,2,4,1,4.475,15,1,0,Casual Learners
U00504,2,0.0,0.0,2,2,1,3.625,16,1,0,Casual Learners
U00505,1,0.0,0.0,1,6,2,4.1,17,1,0,Casual Learners
U00506,1,0.0,0.0,1,3,2,3.6,33,0,2,Budget Learners
U00507,2,177.34,88.67,2,3,0,3.455,15,1,0,Casual Learners
U00508,1,0.0,0.0,1,5,1,4.44,28,0,2,Budget Learners
U00509,1,0.0,0.0,1,6,1,4.14,20,0,2,Budget Learners
U00510,1,0.0,0.0,1,1,0,2.0,15,1,0,Casual Learners
U00511,1,0.0,0.0,1,8,0,2.98,28,1,0,Casual Learners
U00512,2,326.02,163.01,2,1,0,2.14,22,1,0,Casual Learners
U00513,1,0.0,0.0,1,5,1,4.44,25,1,0,Casual Learners
U00514,3,589.96,196.65333333333334,2,9,1,3.3966666666666665,30,0,2,Budget Learners
U00515,2,0.0,0.0,2,1,0,3.085,19,0,2,Budget Learners
U00516,1,177.34,177.34,1,5,0,3.89,33,0,2,Budget Learners
U00517,1,0.0,0.0,1,3,2,3.6,22,0,2,Budget Learners
U00518,1,415.51,415.51,1,0,2,3.11,20,0,3,Premium Specialists
U00519,1,0.0,0.0,1,3,2,3.6,27,0,2,Budget Learners
U00520,1,0.0,0.0,1,3,2,3.6,29,1,0,Casual Learners
U00521,1,0.0,0.0,1,7,0,1.81,26,0,2,Budget Learners
U00522,1,0.0,0.0,1,10,1,4.68,21,1,0,Casual Learners
U00523,1,342.61,342.61,1,10,2,4.84,31,1,3,Premium Specialists
U00524,2,119.04,59.52,1,6,1,3.445,24,1,0,Casual Learners
U00525,1,0.0,0.0,1,5,2,4.66,31,1,0,Casual Learners
U00526,1,0.0,0.0,1,0,1,3.64,24,1,0,Casual Learners
U00527,2,0.0,0.0,2,5,0,3.8200000000000003,18,1,0,Casual Learners
U00528,1,0.0,0.0,1,9,1,1.28,26,0,2,Budget Learners
U00529,2,0.0,0.0,2,8,0,2.105,25,1,0,Casual Learners
U00530,1,53.86,53.86,1,6,1,2.47,35,0,2,Budget Learners
U00531,2,394.26,197.13,2,2,1,2.8950000000000005,24,1,3,Premium Specialists
U00532,1,472.28,472.28,1,9,1,4.74,15,0,3,Premium Specialists
U00533,2,0.0,0.0,2,4,0,3.665,29,1,0,Casual Learners
U00534,4,177.34,44.335,4,5,0,2.83,27,0,2,Budget Learners
U00535,2,415.51,207.755,2,0,2,3.52,23,1,3,Premium Specialists
U00536,1,0.0,0.0,1,10,2,3.45,35,0,2,Budget Learners
U00537,2,346.71,173.355,2,8,0,3.01,25,0,2,Budget Learners
U00538,1,0.0,0.0,1,1,0,3.15,20,1,0,Casual Learners
U00539,1,299.57,299.57,1,3,1,3.74,25,1,3,Premium Specialists
U00540,1,53.86,53.86,1,6,1,2.47,15,1,0,Casual Learners
U00541,3,330.07,110.02333333333333,3,3,0,3.39,19,1,0,Casual Learners
U00542,1,0.0,0.0,1,1,0,3.15,32,1,0,Casual Learners
U00543,13,1371.22,105.47846153846154,10,0,2,2.9076923076923076,18,0,1,Explorer Learners
U00544,1,0.0,0.0,1,9,1,3.85,30,1,0,Casual Learners
U00545,1,0.0,0.0,1,0,1,3.64,18,0,2,Budget Learners
U00546,1,0.0,0.0,1,6,2,4.1,25,1,0,Casual Learners
U00547,1,177.34,177.34,1,5,0,3.89,19,0,2,Budget Learners
U00548,14,1922.05,137.2892857142857,9,1,0,2.8528571428571428,32,0,1,Explorer Learners
U00549,1,53.86,53.86,1,6,1,2.47,17,0,2,Budget Learners
U00550,2,0.0,0.0,2,4,0,2.6399999999999997,17,1,0,Casual Learners
U00551,4,234.66,58.665,4,3,0,4.105,35,1,0,Casual Learners
U00552,2,0.0,0.0,2,7,1,2.005,30,0,2,Budget Learners
U00553,2,0.0,0.0,2,1,0,3.225,15,1,0,Casual Learners
U00554,1,285.05,285.05,1,1,1,1.96,18,1,3,Premium Specialists
U00555,1,415.51,415.51,1,0,2,3.11,17,0,3,Premium Specialists
U00556,14,1315.72,93.98,9,4,1,3.281428571428571,25,0,1,Explorer Learners
U00557,2,0.78,0.39,2,7,0,4.34,31,1,0,Casual Learners
U00558,1,0.0,0.0,1,6,1,4.14,32,1,0,Casual Learners
U00559,11,719.21,65.38272727272728,9,0,1,2.5172727272727276,20,1,1,Explorer Learners
U00560,2,790.47,395.235,2,0,1,4.145,32,1,3,Premium Specialists
U00561,1,0.0,0.0,1,10,1,4.68,33,1,0,Casual Learners
U00562,15,1598.45,106.56333333333333,10,6,0,2.4859999999999998,23,0,1,Explorer Learners
U00563,2,0.0,0.0,2,1,0,3.22,31,0,2,Budget Learners
U00564,1,53.86,53.86,1,6,1,2.47,15,1,0,Casual Learners
U00565,2,248.1,124.05,2,0,1,1.67,28,1,0,Casual Learners
U00566,2,0.78,0.39,2,5,0,4.275,31,1,0,Casual Learners
U00567,1,285.05,285.05,1,1,1,1.96,20,1,3,Premium Specialists
U00568,1,0.0,0.0,1,1,0,3.15,16,0,2,Budget Learners
U00569,14,1063.45,75.96071428571429,7,10,0,3.0749999999999997,15,0,1,Explorer Learners
U00570,14,777.67,55.54785714285714,9,0,1,3.4992857142857146,27,1,1,Explorer Learners
U00571,2,0.0,0.0,2,4,1,4.324999999999999,22,0,2,Budget Learners
U00572,13,567.28,43.636923076923075,9,2,0,3.1284615384615386,32,1,1,Explorer Learners
U00573,11,1047.29,95.20818181818181,8,2,2,3.0790909090909087,30,1,1,Explorer Learners
U00574,14,779.6099999999999,55.686428571428564,9,0,0,2.6185714285714288,33,0,1,Explorer Learners
U00575,1,0.0,0.0,1,6,2,4.1,35,1,0,Casual Learners
U00576,13,1001.74,77.05692307692308,9,5,0,3.3969230769230774,16,1,1,Explorer Learners
U00577,1,342.61,342.61,1,10,2,4.84,17,0,3,Premium Specialists
U00578,1,0.0,0.0,1,5,2,4.66,26,1,0,Casual Learners
U00579,1,0.0,0.0,1,9,1,3.85,34,1,0,Casual Learners
U00580,3,0.0,0.0,3,2,1,2.75,24,0,2,Budget Learners
U00581,2,89.59,44.795,2,0,0,2.675,32,0,2,Budget Learners
U00582,1,0.0,0.0,1,9,1,2.88,26,1,0,Casual Learners
U00583,1,0.0,0.0,1,2,0,2.38,21,0,2,Budget Learners
U00584,14,2559.85,182.84642857142856,8,6,2,2.7164285714285716,31,0,1,Explorer Learners
U00585,2,0.0,0.0,2,7,1,2.2249999999999996,19,0,2,Budget Learners
U00586,1,299.57,299.57,1,3,1,3.74,21,1,3,Premium Specialists
U00587,2,346.71,173.355,2,9,0,2.54,22,0,2,Budget Learners
U00588,1,57.32,57.32,1,11,0,4.74,24,1,0,Casual Learners
U00589,1,0.0,0.0,1,4,0,1.52,19,0,2,Budget Learners
U00590,1,0.0,0.0,1,1,0,3.15,19,1,0,Casual Learners
U00591,2,0.0,0.0,2,3,1,2.87,35,1,0,Casual Learners
U00592,14,963.18,68.79857142857142,8,0,1,3.4057142857142857,18,0,1,Explorer Learners
U00593,2,89.59,44.795,2,0,0,2.3449999999999998,23,1,0,Casual Learners
U00594,1,0.0,0.0,1,9,1,3.85,20,1,0,Casual Learners
U00595,14,1075.46,76.81857142857143,9,4,1,2.6028571428571428,29,1,1,Explorer Learners
U00596,2,177.34,88.67,2,5,0,3.605,26,1,0,Casual Learners
U00597,1,248.1,248.1,1,0,1,1.2,28,0,3,Premium Specialists
U00598,1,415.51,415.51,1,0,2,3.11,28,1,3,Premium Specialists
U00599,1,0.0,0.0,1,7,2,1.73,33,1,0,Casual Learners
U00600,1,0.0,0.0,1,5,1,2.14,21,1,0,Casual Learners
U00601,1,0.0,0.0,1,11,0,2.67,24,1,0,Casual Learners
U00602,3,0.0,0.0,3,5,1,3.85,25,0,2,Budget Learners
U00603,2,0.78,0.39,2,6,0,3.995,35,1,0,Casual Learners
U00604,14,662.4399999999999,47.317142857142855,9,7,0,2.843571428571429,30,0,1,Explorer Learners
U00605,3,117.68,39.22666666666667,3,0,0,3.643333333333333,30,0,2,Budget Learners
U00606,2,0.0,0.0,2,1,0,3.255,33,0,2,Budget Learners
U00607,2,285.99,142.995,2,0,0,1.25,30,1,0,Casual Learners
U00608,1,0.0,0.0,1,9,2,2.43,31,1,0,Casual Learners
U00609,4,327.99,81.9975,4,1,0,2.8275,33,0,2,Budget Learners
U00610,1,0.0,0.0,1,8,0,4.79,19,1,0,Casual Learners
U00611,2,415.51,207.755,2,0,2,3.065,30,1,3,Premium Specialists
U00612,1,57.32,57.32,1,11,0,4.74,23,1,0,Casual Learners
U00613,2,490.9,245.45,2,0,1,2.915,24,1,3,Premium Specialists
U00614,1,0.0,0.0,1,5,1,4.44,23,0,2,Budget Learners
U00615,1,0.0,0.0,1,1,0,3.15,20,1,0,Casual Learners
U00616,2,0.0,0.0,2,2,1,3.035,19,0,2,Budget Learners
U00617,1,0.0,0.0,1,3,2,3.02,18,0,2,Budget Learners
U00618,1,0.0,0.0,1,5,1,2.14,22,1,0,Casual Learners
U00619,12,636.6500000000001,53.054166666666674,9,2,2,3.4450000000000003,32,0,1,Explorer Learners
U00620,1,0.0,0.0,1,6,0,1.59,30,1,0,Casual Learners
U00621,2,0.0,0.0,2,9,0,1.975,20,1,0,Casual Learners
U00622,13,524.05,40.31153846153846,8,3,0,3.5276923076923077,28,0,1,Explorer Learners
U00623,2,119.04,59.52,2,5,2,3.705,23,0,2,Budget Learners
U00624,2,0.0,0.0,2,4,1,3.915,34,0,2,Budget Learners
U00625,4,394.26,98.565,3,2,2,3.1950000000000003,28,1,0,Casual Learners
U00626,1,177.34,177.34,1,5,0,3.89,19,1,0,Casual Learners
U00627,4,487.92,121.98,3,7,1,1.945,34,0,2,Budget Learners
U00628,2,472.28,236.14,2,9,1,4.03,32,0,2,Budget Learners
U00629,1,0.0,0.0,1,4,0,2.61,20,0,2,Budget Learners
U00630,3,296.38,98.79333333333334,2,6,0,3.5933333333333333,17,1,0,Casual Learners
U00631,2,0.0,0.0,2,2,0,4.19,20,1,0,Casual Learners
U00632,1,0.0,0.0,1,7,0,1.81,26,0,2,Budget Learners
U00633,14,1177.45,84.10357142857143,9,1,0,2.855,35,0,1,Explorer Learners
U00634,3,276.37,92.12333333333333,2,4,0,3.44,15,0,2,Budget Learners
U00635,1,0.0,0.0,1,7,2,4.73,26,0,2,Budget Learners
U00636,13,1701.73,130.9023076923077,10,1,1,3.174615384615385,21,0,1,Explorer Learners
U00637,2,529.6,264.8,2,9,0,4.74,22,0,3,Premium Specialists
U00638,2,57.32,28.66,1,11,0,3.705,19,0,2,Budget Learners
U00639,14,1010.86,72.20428571428572,8,2,0,3.0192857142857146,33,0,1,Explorer Learners
U00640,1,490.9,490.9,1,0,1,4.55,31,1,3,Premium Specialists
U00641,1,342.61,342.61,1,10,2,4.84,32,1,3,Premium Specialists
U00642,2,0.0,0.0,2,1,0,2.66,17,1,0,Casual Learners
U00643,1,327.99,327.99,1,10,1,1.51,20,0,3,Premium Specialists
U00644,1,0.0,0.0,1,9,1,2.88,20,0,2,Budget Learners
U00645,1,299.57,299.57,1,3,1,3.74,23,0,3,Premium Specialists
U00646,1,0.0,0.0,1,9,1,2.88,29,0,2,Budget Learners
U00647,1,487.92,487.92,1,1,0,3.64,26,0,3,Premium Specialists
U00648,2,472.28,236.14,2,5,1,4.7,19,1,3,Premium Specialists
U00649,1,415.51,415.51,1,0,2,3.11,32,1,3,Premium Specialists
U00650,1,0.0,0.0,1,8,2,4.72,26,0,2,Budget Learners
U00651,4,296.38,74.095,3,9,1,3.3425000000000002,29,1,0,Casual Learners
U00652,2,394.26,197.13,2,2,1,2.335,16,0,3,Premium Specialists
U00653,1,346.71,346.71,1,10,0,1.23,15,1,3,Premium Specialists
U00654,2,53.86,26.93,2,6,1,1.875,24,1,0,Casual Learners
U00655,1,53.86,53.86,1,6,1,2.47,33,0,2,Budget Learners
U00656,1,0.0,0.0,1,6,1,4.14,31,1,0,Casual Learners
U00657,1,89.59,89.59,1,0,2,2.68,23,1,0,Casual Learners
U00658,1,0.0,0.0,1,5,2,4.66,23,0,2,Budget Learners
U00659,2,0.0,0.0,2,6,1,4.41,33,1,0,Casual Learners
U00660,2,577.51,288.755,2,0,0,3.16,22,1,3,Premium Specialists
U00661,4,212.39,53.0975,3,9,2,2.87,23,0,2,Budget Learners
U00662,1,285.05,285.05,1,1,1,1.96,30,0,3,Premium Specialists
U00663,1,285.05,285.05,1,1,1,1.96,35,1,3,Premium Specialists
U00664,1,117.68,117.68,1,3,0,2.57,17,1,0,Casual Learners
U00665,1,37.89,37.89,1,11,0,1.3,35,1,0,Casual Learners
U00666,12,969.72,80.81,9,10,0,2.910833333333333,30,0,1,Explorer Learners
U00667,2,212.39,106.195,2,5,0,3.065,18,0,2,Budget Learners
U00668,2,0.0,0.0,2,8,0,4.32,34,0,2,Budget Learners
U00669,1,248.1,248.1,1,0,1,1.2,20,0,3,Premium Specialists
U00670,2,0.0,0.0,2,2,1,4.52,17,1,0,Casual Learners
U00671,1,0.0,0.0,1,1,0,3.15,18,0,2,Budget Learners
U00672,1,0.0,0.0,1,8,2,4.11,15,1,0,Casual Learners
U00673,2,380.5,190.25,2,10,0,3.07,24,0,2,Budget Learners
U00674,1,0.0,0.0,1,1,0,2.0,21,1,0,Casual Learners
U00675,1,0.0,0.0,1,8,0,2.01,20,0,2,Budget Learners
U00676,2,0.0,0.0,2,4,0,3.1550000000000002,32,1,0,Casual Learners
U00677,1,415.51,415.51,1,0,2,3.11,35,0,3,Premium Specialists
U00678,1,0.0,0.0,1,6,1,4.14,33,0,2,Budget Learners
U00679,1,276.37,276.37,1,4,0,2.72,28,1,3,Premium Specialists
U00680,1,487.92,487.92,1,1,0,3.64,35,0,3,Premium Specialists
U00681,2,0.0,0.0,2,1,0,3.3,32,1,0,Casual Learners
U00682,1,0.0,0.0,1,5,1,4.44,33,1,0,Casual Learners
U00683,1,0.0,0.0,1,4,0,2.61,20,0,2,Budget Learners
U00684,3,0.0,0.0,2,4,0,3.0666666666666664,28,0,2,Budget Learners
U00685,1,487.92,487.92,1,1,0,3.64,29,0,3,Premium Specialists
U00686,1,0.0,0.0,1,11,1,2.2,35,0,2,Budget Learners
U00687,15,1775.49,118.366,11,11,1,2.806,29,0,1,Explorer Learners
U00688,2,0.78,0.39,1,7,0,2.85,30,0,2,Budget Learners
U00689,2,0.0,0.0,2,4,0,3.67,19,0,2,Budget Learners
U00690,1,0.0,0.0,1,5,2,4.66,29,0,2,Budget Learners
U00691,1,0.0,0.0,1,4,0,2.61,16,0,2,Budget Learners
U00692,1,0.0,0.0,1,10,2,3.45,27,1,0,Casual Learners
U00693,1,57.32,57.32,1,11,0,4.74,35,0,2,Budget Learners
U00694,1,0.0,0.0,1,3,2,3.6,33,0,2,Budget Learners
U00695,1,0.0,0.0,1,4,0,4.45,31,0,2,Budget Learners
U00696,1,0.0,0.0,1,10,2,3.45,25,1,0,Casual Learners
U00697,1,0.0,0.0,1,9,1,3.85,32,0,2,Budget Learners
U00698,2,37.89,18.945,2,8,0,3.045,32,0,2,Budget Learners
U00699,2,0.0,0.0,2,7,0,3.2649999999999997,20,1,0,Casual Learners
U00700,1,117.68,117.68,1,3,0,2.57,25,1,0,Casual Learners
U00701,14,1435.67,102.54785714285715,10,1,0,3.005,32,1,1,Explorer Learners
U00702,3,0.0,0.0,3,4,0,2.5066666666666664,22,0,2,Budget Learners
U00703,3,469.37,156.45666666666668,3,0,0,2.6533333333333333,32,0,2,Budget Learners
U00704,13,1528.24,117.55692307692308,8,10,1,3.506153846153846,30,1,1,Explorer Learners
U00705,1,0.0,0.0,1,8,0,4.79,15,1,0,Casual Learners
U00706,2,787.49,393.745,2,1,0,3.6900000000000004,21,1,3,Premium Specialists
U00707,1,0.0,0.0,1,4,1,4.51,29,1,0,Casual Learners
